route_id,stop_id,interval,frequency,stop_lat,stop_lon
100011,250,Midday (9 am - 3 pm),8.333333333,47.613705,-122.345253
100011,250,PM Peak (3 pm - 7 pm),9.083333333,47.613705,-122.345253
100012,250,PM Peak (3 pm - 7 pm),12.85,47.613705,-122.345253
100013,250,PM Peak (3 pm - 7 pm),12.85,47.613705,-122.345253
100020,250,Midday (9 am - 3 pm),0,47.613705,-122.345253
100020,250,PM Peak (3 pm - 7 pm),24,47.613705,-122.345253
100068,250,Midday (9 am - 3 pm),0,47.613705,-122.345253
100068,250,PM Peak (3 pm - 7 pm),18.4,47.613705,-122.345253
100082,250,Midday (9 am - 3 pm),11.66666667,47.613705,-122.345253
100082,250,PM Peak (3 pm - 7 pm),11.66666667,47.613705,-122.345253
100104,250,AM Peak (6 am - 9 am),15.8,47.613705,-122.345253
100104,250,Midday (9 am - 3 pm),9.333333333,47.613705,-122.345253
100104,250,PM Peak (3 pm - 7 pm),10.93333333,47.613705,-122.345253
100106,250,PM Peak (3 pm - 7 pm),10.7,47.613705,-122.345253
100109,250,Early (4 am - 6 am),0,47.613705,-122.345253
100109,250,AM Peak (6 am - 9 am),16.6,47.613705,-122.345253
102715,250,Midday (9 am - 3 pm),10,47.613705,-122.345253
102715,250,PM Peak (3 pm - 7 pm),10.55,47.613705,-122.345253
100012,260,PM Peak (3 pm - 7 pm),12.85,47.612099,-122.342522
100020,260,Midday (9 am - 3 pm),0,47.612099,-122.342522
100020,260,PM Peak (3 pm - 7 pm),24,47.612099,-122.342522
100068,260,Midday (9 am - 3 pm),0,47.612099,-122.342522
100068,260,PM Peak (3 pm - 7 pm),18.4,47.612099,-122.342522
100082,260,Midday (9 am - 3 pm),11.66666667,47.612099,-122.342522
100082,260,PM Peak (3 pm - 7 pm),11.66666667,47.612099,-122.342522
102572,260,AM Peak (6 am - 9 am),21.56666667,47.612099,-122.342522
102715,260,Midday (9 am - 3 pm),10,47.612099,-122.342522
102715,260,PM Peak (3 pm - 7 pm),10.55,47.612099,-122.342522
100011,280,Midday (9 am - 3 pm),8.333333333,47.610615,-122.340248
100011,280,PM Peak (3 pm - 7 pm),9.083333333,47.610615,-122.340248
100013,280,PM Peak (3 pm - 7 pm),12.91666667,47.610615,-122.340248
100104,280,AM Peak (6 am - 9 am),15.7,47.610615,-122.340248
100104,280,Midday (9 am - 3 pm),9.483333333,47.610615,-122.340248
100104,280,PM Peak (3 pm - 7 pm),10.9,47.610615,-122.340248
100106,280,PM Peak (3 pm - 7 pm),10.76666667,47.610615,-122.340248
100108,280,Midday (9 am - 3 pm),0,47.610615,-122.340248
100108,280,PM Peak (3 pm - 7 pm),15.13333333,47.610615,-122.340248
100109,280,Early (4 am - 6 am),0,47.610615,-122.340248
100109,280,AM Peak (6 am - 9 am),16.6,47.610615,-122.340248
100240,280,Early (4 am - 6 am),8.35,47.610615,-122.340248
100240,280,AM Peak (6 am - 9 am),6.033333333,47.610615,-122.340248
100240,280,Midday (9 am - 3 pm),4.133333333,47.610615,-122.340248
100240,280,PM Peak (3 pm - 7 pm),4,47.610615,-122.340248
100240,280,Evening (7 pm - 11 pm),8.666666667,47.610615,-122.340248
100459,280,Midday (9 am - 3 pm),0,47.610615,-122.340248
100459,280,PM Peak (3 pm - 7 pm),12.46666667,47.610615,-122.340248
100012,300,PM Peak (3 pm - 7 pm),12.85,47.608646,-122.338432
100020,300,Early (4 am - 6 am),19.33333333,47.608646,-122.338432
100020,300,AM Peak (6 am - 9 am),18.33333333,47.608646,-122.338432
100020,300,Midday (9 am - 3 pm),0,47.608646,-122.338432
100020,300,PM Peak (3 pm - 7 pm),24,47.608646,-122.338432
100068,300,Midday (9 am - 3 pm),0,47.608646,-122.338432
100068,300,PM Peak (3 pm - 7 pm),18.4,47.608646,-122.338432
100082,300,Midday (9 am - 3 pm),0,47.608646,-122.338432
100082,300,PM Peak (3 pm - 7 pm),12,47.608646,-122.338432
102572,300,AM Peak (6 am - 9 am),21.56666667,47.608646,-122.338432
102715,300,Early (4 am - 6 am),8,47.608646,-122.338432
102715,300,AM Peak (6 am - 9 am),11.33333333,47.608646,-122.338432
102715,300,Midday (9 am - 3 pm),0,47.608646,-122.338432
102715,300,PM Peak (3 pm - 7 pm),11.35,47.608646,-122.338432
100011,320,Midday (9 am - 3 pm),0,47.606213,-122.336205
100011,320,PM Peak (3 pm - 7 pm),9.45,47.606213,-122.336205
100013,320,PM Peak (3 pm - 7 pm),13,47.606213,-122.336205
100104,320,AM Peak (6 am - 9 am),15.6,47.606213,-122.336205
100104,320,Midday (9 am - 3 pm),9.666666667,47.606213,-122.336205
100104,320,PM Peak (3 pm - 7 pm),10.86666667,47.606213,-122.336205
100106,320,PM Peak (3 pm - 7 pm),10.85,47.606213,-122.336205
100108,320,Midday (9 am - 3 pm),0,47.606213,-122.336205
100108,320,PM Peak (3 pm - 7 pm),15.2,47.606213,-122.336205
100109,320,Early (4 am - 6 am),0,47.606213,-122.336205
100109,320,AM Peak (6 am - 9 am),16.6,47.606213,-122.336205
100239,320,Early (4 am - 6 am),5.133333333,47.606213,-122.336205
100239,320,AM Peak (6 am - 9 am),3,47.606213,-122.336205
100239,320,Midday (9 am - 3 pm),2.8,47.606213,-122.336205
100239,320,PM Peak (3 pm - 7 pm),2.716666667,47.606213,-122.336205
100239,320,Evening (7 pm - 11 pm),5.083333333,47.606213,-122.336205
100240,320,Early (4 am - 6 am),8.35,47.606213,-122.336205
100240,320,AM Peak (6 am - 9 am),6.033333333,47.606213,-122.336205
100240,320,Midday (9 am - 3 pm),4.15,47.606213,-122.336205
100240,320,PM Peak (3 pm - 7 pm),4.15,47.606213,-122.336205
100240,320,Evening (7 pm - 11 pm),8.65,47.606213,-122.336205
100459,320,Midday (9 am - 3 pm),0,47.606213,-122.336205
100459,320,PM Peak (3 pm - 7 pm),12.41666667,47.606213,-122.336205
100003,340,Early (4 am - 6 am),10.56666667,47.604466,-122.334625
100003,340,AM Peak (6 am - 9 am),4.4,47.604466,-122.334625
100003,340,Midday (9 am - 3 pm),3.616666667,47.604466,-122.334625
100003,340,PM Peak (3 pm - 7 pm),4.1,47.604466,-122.334625
100003,340,Evening (7 pm - 11 pm),7.65,47.604466,-122.334625
100012,340,PM Peak (3 pm - 7 pm),12.85,47.604466,-122.334625
100020,340,Early (4 am - 6 am),0,47.604466,-122.334625
100020,340,AM Peak (6 am - 9 am),22.6,47.604466,-122.334625
100020,340,Midday (9 am - 3 pm),0,47.604466,-122.334625
100020,340,PM Peak (3 pm - 7 pm),23.88333333,47.604466,-122.334625
100045,340,Early (4 am - 6 am),4.833333333,47.604466,-122.334625
100045,340,AM Peak (6 am - 9 am),2.9,47.604466,-122.334625
100045,340,Midday (9 am - 3 pm),2.483333333,47.604466,-122.334625
100045,340,PM Peak (3 pm - 7 pm),2.716666667,47.604466,-122.334625
100045,340,Evening (7 pm - 11 pm),5.716666667,47.604466,-122.334625
100068,340,Midday (9 am - 3 pm),0,47.604466,-122.334625
100068,340,PM Peak (3 pm - 7 pm),18.3,47.604466,-122.334625
100082,340,Midday (9 am - 3 pm),0,47.604466,-122.334625
100082,340,PM Peak (3 pm - 7 pm),12,47.604466,-122.334625
100487,340,Midday (9 am - 3 pm),4.333333333,47.604466,-122.334625
100487,340,PM Peak (3 pm - 7 pm),10,47.604466,-122.334625
102572,340,AM Peak (6 am - 9 am),21.63333333,47.604466,-122.334625
102715,340,Early (4 am - 6 am),8.083333333,47.604466,-122.334625
102715,340,AM Peak (6 am - 9 am),11.43333333,47.604466,-122.334625
102715,340,Midday (9 am - 3 pm),0,47.604466,-122.334625
102715,340,PM Peak (3 pm - 7 pm),11.31666667,47.604466,-122.334625
100011,360,Midday (9 am - 3 pm),0,47.60302,-122.333282
100011,360,PM Peak (3 pm - 7 pm),9.4,47.60302,-122.333282
100013,360,PM Peak (3 pm - 7 pm),13.26666667,47.60302,-122.333282
100104,360,AM Peak (6 am - 9 am),15.71666667,47.60302,-122.333282
100104,360,Midday (9 am - 3 pm),9.666666667,47.60302,-122.333282
100104,360,PM Peak (3 pm - 7 pm),10.86666667,47.60302,-122.333282
100106,360,PM Peak (3 pm - 7 pm),10.95,47.60302,-122.333282
100108,360,Midday (9 am - 3 pm),0,47.60302,-122.333282
100108,360,PM Peak (3 pm - 7 pm),15.31666667,47.60302,-122.333282
100109,360,Early (4 am - 6 am),0,47.60302,-122.333282
100109,360,AM Peak (6 am - 9 am),16.6,47.60302,-122.333282
100239,360,Early (4 am - 6 am),5.133333333,47.60302,-122.333282
100239,360,AM Peak (6 am - 9 am),3,47.60302,-122.333282
100239,360,Midday (9 am - 3 pm),2.8,47.60302,-122.333282
100239,360,PM Peak (3 pm - 7 pm),2.716666667,47.60302,-122.333282
100239,360,Evening (7 pm - 11 pm),4.5,47.60302,-122.333282
100240,360,Early (4 am - 6 am),8.35,47.60302,-122.333282
100240,360,AM Peak (6 am - 9 am),6.05,47.60302,-122.333282
100240,360,Midday (9 am - 3 pm),4.15,47.60302,-122.333282
100240,360,PM Peak (3 pm - 7 pm),4.15,47.60302,-122.333282
100240,360,Evening (7 pm - 11 pm),8.65,47.60302,-122.333282
100459,360,Midday (9 am - 3 pm),0,47.60302,-122.333282
100459,360,PM Peak (3 pm - 7 pm),12.41666667,47.60302,-122.333282
100003,361,Early (4 am - 6 am),10.56666667,47.602478,-122.332809
100003,361,AM Peak (6 am - 9 am),4.4,47.602478,-122.332809
100003,361,Midday (9 am - 3 pm),3.616666667,47.602478,-122.332809
100003,361,PM Peak (3 pm - 7 pm),4.133333333,47.602478,-122.332809
100003,361,Evening (7 pm - 11 pm),7.533333333,47.602478,-122.332809
100045,361,Early (4 am - 6 am),4.833333333,47.602478,-122.332809
100045,361,AM Peak (6 am - 9 am),2.866666667,47.602478,-122.332809
100045,361,Midday (9 am - 3 pm),2.45,47.602478,-122.332809
100045,361,PM Peak (3 pm - 7 pm),2.716666667,47.602478,-122.332809
100045,361,Evening (7 pm - 11 pm),5.716666667,47.602478,-122.332809
100068,361,Midday (9 am - 3 pm),0,47.602478,-122.332809
100068,361,PM Peak (3 pm - 7 pm),18.26666667,47.602478,-122.332809
100082,361,Midday (9 am - 3 pm),0,47.602478,-122.332809
100082,361,PM Peak (3 pm - 7 pm),12,47.602478,-122.332809
100487,361,Midday (9 am - 3 pm),4.333333333,47.602478,-122.332809
100487,361,PM Peak (3 pm - 7 pm),10,47.602478,-122.332809
102572,361,AM Peak (6 am - 9 am),21.65,47.602478,-122.332809
102715,361,Early (4 am - 6 am),8.116666667,47.602478,-122.332809
102715,361,AM Peak (6 am - 9 am),11.46666667,47.602478,-122.332809
102715,361,Midday (9 am - 3 pm),0,47.602478,-122.332809
102715,361,PM Peak (3 pm - 7 pm),11.3,47.602478,-122.332809
100011,375,Midday (9 am - 3 pm),0,47.601253,-122.331688
100011,375,PM Peak (3 pm - 7 pm),9.383333333,47.601253,-122.331688
100013,375,PM Peak (3 pm - 7 pm),13.41666667,47.601253,-122.331688
100104,375,AM Peak (6 am - 9 am),15.8,47.601253,-122.331688
100104,375,Midday (9 am - 3 pm),9.666666667,47.601253,-122.331688
100104,375,PM Peak (3 pm - 7 pm),10.86666667,47.601253,-122.331688
100106,375,PM Peak (3 pm - 7 pm),11,47.601253,-122.331688
100108,375,Midday (9 am - 3 pm),0,47.601253,-122.331688
100108,375,PM Peak (3 pm - 7 pm),15.4,47.601253,-122.331688
100109,375,Early (4 am - 6 am),0,47.601253,-122.331688
100109,375,AM Peak (6 am - 9 am),16.6,47.601253,-122.331688
100239,375,Early (4 am - 6 am),5.133333333,47.601253,-122.331688
100239,375,AM Peak (6 am - 9 am),3,47.601253,-122.331688
100239,375,Midday (9 am - 3 pm),2.8,47.601253,-122.331688
100239,375,PM Peak (3 pm - 7 pm),2.716666667,47.601253,-122.331688
100239,375,Evening (7 pm - 11 pm),4.5,47.601253,-122.331688
100240,375,Early (4 am - 6 am),6.883333333,47.601253,-122.331688
100240,375,AM Peak (6 am - 9 am),6.266666667,47.601253,-122.331688
100240,375,Midday (9 am - 3 pm),4.3,47.601253,-122.331688
100240,375,PM Peak (3 pm - 7 pm),4.15,47.601253,-122.331688
100240,375,Evening (7 pm - 11 pm),8.65,47.601253,-122.331688
100459,375,Midday (9 am - 3 pm),0,47.601253,-122.331688
100459,375,PM Peak (3 pm - 7 pm),12.41666667,47.601253,-122.331688
100003,390,Early (4 am - 6 am),10.56666667,47.599266,-122.329857
100003,390,AM Peak (6 am - 9 am),4.4,47.599266,-122.329857
100003,390,Midday (9 am - 3 pm),3.616666667,47.599266,-122.329857
100003,390,PM Peak (3 pm - 7 pm),4.133333333,47.599266,-122.329857
100003,390,Evening (7 pm - 11 pm),7.533333333,47.599266,-122.329857
100045,390,Early (4 am - 6 am),4.833333333,47.599266,-122.329857
100045,390,AM Peak (6 am - 9 am),2.866666667,47.599266,-122.329857
100045,390,Midday (9 am - 3 pm),2.45,47.599266,-122.329857
100045,390,PM Peak (3 pm - 7 pm),2.716666667,47.599266,-122.329857
100045,390,Evening (7 pm - 11 pm),5.716666667,47.599266,-122.329857
100068,390,Midday (9 am - 3 pm),0,47.599266,-122.329857
100068,390,PM Peak (3 pm - 7 pm),18.2,47.599266,-122.329857
100082,390,Midday (9 am - 3 pm),0,47.599266,-122.329857
100082,390,PM Peak (3 pm - 7 pm),12,47.599266,-122.329857
100487,390,Midday (9 am - 3 pm),4.333333333,47.599266,-122.329857
100487,390,PM Peak (3 pm - 7 pm),10,47.599266,-122.329857
102572,390,AM Peak (6 am - 9 am),21.7,47.599266,-122.329857
102715,390,Early (4 am - 6 am),8.2,47.599266,-122.329857
102715,390,AM Peak (6 am - 9 am),11.55,47.599266,-122.329857
102715,390,Midday (9 am - 3 pm),0,47.599266,-122.329857
102715,390,PM Peak (3 pm - 7 pm),11.26666667,47.599266,-122.329857
100001,400,PM Peak (3 pm - 7 pm),16.8,47.6143,-122.344269
100023,400,Late Night (11 pm - 4 am),0,47.6143,-122.344269
100023,400,Early (4 am - 6 am),4.366666667,47.6143,-122.344269
100023,400,AM Peak (6 am - 9 am),3.7,47.6143,-122.344269
100023,400,Midday (9 am - 3 pm),3.733333333,47.6143,-122.344269
100023,400,PM Peak (3 pm - 7 pm),3.783333333,47.6143,-122.344269
100023,400,Evening (7 pm - 11 pm),4.883333333,47.6143,-122.344269
100028,400,AM Peak (6 am - 9 am),7.55,47.6143,-122.344269
100028,400,Midday (9 am - 3 pm),14.33333333,47.6143,-122.344269
100028,400,PM Peak (3 pm - 7 pm),8.383333333,47.6143,-122.344269
100028,400,Evening (7 pm - 11 pm),9.216666667,47.6143,-122.344269
100030,400,Early (4 am - 6 am),5.083333333,47.6143,-122.344269
100030,400,AM Peak (6 am - 9 am),4.15,47.6143,-122.344269
100030,400,Midday (9 am - 3 pm),4.816666667,47.6143,-122.344269
100030,400,PM Peak (3 pm - 7 pm),4.633333333,47.6143,-122.344269
100030,400,Evening (7 pm - 11 pm),6.216666667,47.6143,-122.344269
100031,400,Early (4 am - 6 am),7.016666667,47.6143,-122.344269
100031,400,AM Peak (6 am - 9 am),4.516666667,47.6143,-122.344269
100031,400,Midday (9 am - 3 pm),4.916666667,47.6143,-122.344269
100031,400,PM Peak (3 pm - 7 pm),4.833333333,47.6143,-122.344269
100031,400,Evening (7 pm - 11 pm),5.283333333,47.6143,-122.344269
100039,400,Early (4 am - 6 am),3.866666667,47.6143,-122.344269
100039,400,AM Peak (6 am - 9 am),3.483333333,47.6143,-122.344269
100039,400,Midday (9 am - 3 pm),3.65,47.6143,-122.344269
100039,400,PM Peak (3 pm - 7 pm),3.75,47.6143,-122.344269
100039,400,Evening (7 pm - 11 pm),4.75,47.6143,-122.344269
100044,400,AM Peak (6 am - 9 am),13,47.6143,-122.344269
100062,400,Early (4 am - 6 am),0,47.6143,-122.344269
100062,400,AM Peak (6 am - 9 am),16,47.6143,-122.344269
100071,400,AM Peak (6 am - 9 am),13.13333333,47.6143,-122.344269
100089,400,Early (4 am - 6 am),3.866666667,47.6143,-122.344269
100089,400,AM Peak (6 am - 9 am),2.75,47.6143,-122.344269
100089,400,Midday (9 am - 3 pm),2.916666667,47.6143,-122.344269
100089,400,PM Peak (3 pm - 7 pm),2.783333333,47.6143,-122.344269
100089,400,Evening (7 pm - 11 pm),4.35,47.6143,-122.344269
100101,400,Early (4 am - 6 am),4.516666667,47.6143,-122.344269
100101,400,AM Peak (6 am - 9 am),3.55,47.6143,-122.344269
100101,400,Midday (9 am - 3 pm),3.366666667,47.6143,-122.344269
100101,400,PM Peak (3 pm - 7 pm),3.383333333,47.6143,-122.344269
100101,400,Evening (7 pm - 11 pm),4.416666667,47.6143,-122.344269
100132,400,AM Peak (6 am - 9 am),9.6,47.6143,-122.344269
100161,400,Early (4 am - 6 am),15,47.6143,-122.344269
100161,400,AM Peak (6 am - 9 am),9.166666667,47.6143,-122.344269
100161,400,Midday (9 am - 3 pm),8.916666667,47.6143,-122.344269
100161,400,PM Peak (3 pm - 7 pm),8.716666667,47.6143,-122.344269
100161,400,Evening (7 pm - 11 pm),4.283333333,47.6143,-122.344269
100169,400,AM Peak (6 am - 9 am),15.51666667,47.6143,-122.344269
100169,400,Evening (7 pm - 11 pm),16.8,47.6143,-122.344269
100173,400,Late Night (11 pm - 4 am),0,47.6143,-122.344269
100173,400,Early (4 am - 6 am),18,47.6143,-122.344269
100173,400,AM Peak (6 am - 9 am),6.366666667,47.6143,-122.344269
100173,400,Midday (9 am - 3 pm),3.616666667,47.6143,-122.344269
100173,400,PM Peak (3 pm - 7 pm),4.883333333,47.6143,-122.344269
100194,400,Evening (7 pm - 11 pm),0,47.6143,-122.344269
100219,400,Late Night (11 pm - 4 am),0,47.6143,-122.344269
100219,400,Early (4 am - 6 am),3.333333333,47.6143,-122.344269
100219,400,AM Peak (6 am - 9 am),4.216666667,47.6143,-122.344269
100219,400,PM Peak (3 pm - 7 pm),7.666666667,47.6143,-122.344269
100219,400,Evening (7 pm - 11 pm),4.483333333,47.6143,-122.344269
100229,400,Evening (7 pm - 11 pm),0,47.6143,-122.344269
100238,400,Midday (9 am - 3 pm),0,47.6143,-122.344269
100238,400,PM Peak (3 pm - 7 pm),19,47.6143,-122.344269
100242,400,Midday (9 am - 3 pm),0,47.6143,-122.344269
100242,400,PM Peak (3 pm - 7 pm),17.76666667,47.6143,-122.344269
100246,400,Midday (9 am - 3 pm),0,47.6143,-122.344269
100246,400,PM Peak (3 pm - 7 pm),12.13333333,47.6143,-122.344269
102581,400,Early (4 am - 6 am),2.2,47.6143,-122.344269
102581,400,AM Peak (6 am - 9 am),1.916666667,47.6143,-122.344269
102581,400,Midday (9 am - 3 pm),2.133333333,47.6143,-122.344269
102581,400,PM Peak (3 pm - 7 pm),2.016666667,47.6143,-122.344269
102581,400,Evening (7 pm - 11 pm),2.966666667,47.6143,-122.344269
102615,400,Early (4 am - 6 am),3.416666667,47.6143,-122.344269
102615,400,AM Peak (6 am - 9 am),1.466666667,47.6143,-122.344269
102615,400,Midday (9 am - 3 pm),1.5,47.6143,-122.344269
102615,400,PM Peak (3 pm - 7 pm),1.583333333,47.6143,-122.344269
102615,400,Evening (7 pm - 11 pm),2.266666667,47.6143,-122.344269
102727,400,AM Peak (6 am - 9 am),11.48333333,47.6143,-122.344269
100001,420,PM Peak (3 pm - 7 pm),16.8,47.612438,-122.34111
100023,420,Late Night (11 pm - 4 am),0,47.612438,-122.34111
100023,420,Early (4 am - 6 am),4.366666667,47.612438,-122.34111
100023,420,AM Peak (6 am - 9 am),3.7,47.612438,-122.34111
100023,420,Midday (9 am - 3 pm),3.733333333,47.612438,-122.34111
100023,420,PM Peak (3 pm - 7 pm),3.783333333,47.612438,-122.34111
100023,420,Evening (7 pm - 11 pm),4.866666667,47.612438,-122.34111
100028,420,AM Peak (6 am - 9 am),7.55,47.612438,-122.34111
100028,420,Midday (9 am - 3 pm),14.33333333,47.612438,-122.34111
100028,420,PM Peak (3 pm - 7 pm),8.366666667,47.612438,-122.34111
100028,420,Evening (7 pm - 11 pm),9.233333333,47.612438,-122.34111
100030,420,Early (4 am - 6 am),5.083333333,47.612438,-122.34111
100030,420,AM Peak (6 am - 9 am),4.15,47.612438,-122.34111
100030,420,Midday (9 am - 3 pm),4.816666667,47.612438,-122.34111
100030,420,PM Peak (3 pm - 7 pm),4.616666667,47.612438,-122.34111
100030,420,Evening (7 pm - 11 pm),6.216666667,47.612438,-122.34111
100031,420,Early (4 am - 6 am),7.033333333,47.612438,-122.34111
100031,420,AM Peak (6 am - 9 am),4.516666667,47.612438,-122.34111
100031,420,Midday (9 am - 3 pm),4.916666667,47.612438,-122.34111
100031,420,PM Peak (3 pm - 7 pm),4.866666667,47.612438,-122.34111
100031,420,Evening (7 pm - 11 pm),5.566666667,47.612438,-122.34111
100039,420,Early (4 am - 6 am),3.866666667,47.612438,-122.34111
100039,420,AM Peak (6 am - 9 am),3.5,47.612438,-122.34111
100039,420,Midday (9 am - 3 pm),3.683333333,47.612438,-122.34111
100039,420,PM Peak (3 pm - 7 pm),3.883333333,47.612438,-122.34111
100039,420,Evening (7 pm - 11 pm),4.75,47.612438,-122.34111
100044,420,AM Peak (6 am - 9 am),13,47.612438,-122.34111
100062,420,Early (4 am - 6 am),0,47.612438,-122.34111
100062,420,AM Peak (6 am - 9 am),16,47.612438,-122.34111
100071,420,AM Peak (6 am - 9 am),13.13333333,47.612438,-122.34111
100089,420,Early (4 am - 6 am),3.866666667,47.612438,-122.34111
100089,420,AM Peak (6 am - 9 am),2.75,47.612438,-122.34111
100089,420,Midday (9 am - 3 pm),2.916666667,47.612438,-122.34111
100089,420,PM Peak (3 pm - 7 pm),2.783333333,47.612438,-122.34111
100089,420,Evening (7 pm - 11 pm),4.35,47.612438,-122.34111
100101,420,Early (4 am - 6 am),4.516666667,47.612438,-122.34111
100101,420,AM Peak (6 am - 9 am),3.55,47.612438,-122.34111
100101,420,Midday (9 am - 3 pm),3.3,47.612438,-122.34111
100101,420,PM Peak (3 pm - 7 pm),3.116666667,47.612438,-122.34111
100101,420,Evening (7 pm - 11 pm),4.416666667,47.612438,-122.34111
100132,420,AM Peak (6 am - 9 am),9.6,47.612438,-122.34111
100161,420,Early (4 am - 6 am),15,47.612438,-122.34111
100161,420,AM Peak (6 am - 9 am),9.15,47.612438,-122.34111
100161,420,Midday (9 am - 3 pm),8.916666667,47.612438,-122.34111
100161,420,PM Peak (3 pm - 7 pm),8.716666667,47.612438,-122.34111
100161,420,Evening (7 pm - 11 pm),4.283333333,47.612438,-122.34111
100169,420,AM Peak (6 am - 9 am),15.46666667,47.612438,-122.34111
100169,420,Evening (7 pm - 11 pm),16.8,47.612438,-122.34111
100173,420,Late Night (11 pm - 4 am),0,47.612438,-122.34111
100173,420,Early (4 am - 6 am),18,47.612438,-122.34111
100173,420,AM Peak (6 am - 9 am),6.35,47.612438,-122.34111
100173,420,Midday (9 am - 3 pm),3.616666667,47.612438,-122.34111
100173,420,PM Peak (3 pm - 7 pm),4.866666667,47.612438,-122.34111
100194,420,Evening (7 pm - 11 pm),0,47.612438,-122.34111
100219,420,Late Night (11 pm - 4 am),0,47.612438,-122.34111
100219,420,Early (4 am - 6 am),3.333333333,47.612438,-122.34111
100219,420,AM Peak (6 am - 9 am),4.2,47.612438,-122.34111
100219,420,PM Peak (3 pm - 7 pm),7.65,47.612438,-122.34111
100219,420,Evening (7 pm - 11 pm),4.483333333,47.612438,-122.34111
100229,420,Evening (7 pm - 11 pm),0,47.612438,-122.34111
100238,420,Midday (9 am - 3 pm),0,47.612438,-122.34111
100238,420,PM Peak (3 pm - 7 pm),19,47.612438,-122.34111
100242,420,Midday (9 am - 3 pm),0,47.612438,-122.34111
100242,420,PM Peak (3 pm - 7 pm),17.76666667,47.612438,-122.34111
100246,420,Midday (9 am - 3 pm),0,47.612438,-122.34111
100246,420,PM Peak (3 pm - 7 pm),12.13333333,47.612438,-122.34111
100252,420,Early (4 am - 6 am),6.233333333,47.612438,-122.34111
100252,420,AM Peak (6 am - 9 am),2.166666667,47.612438,-122.34111
100252,420,Midday (9 am - 3 pm),2.433333333,47.612438,-122.34111
100252,420,PM Peak (3 pm - 7 pm),2.316666667,47.612438,-122.34111
100252,420,Evening (7 pm - 11 pm),3.2,47.612438,-122.34111
102574,420,Early (4 am - 6 am),5.433333333,47.612438,-122.34111
102574,420,AM Peak (6 am - 9 am),2.216666667,47.612438,-122.34111
102574,420,Midday (9 am - 3 pm),2.433333333,47.612438,-122.34111
102574,420,PM Peak (3 pm - 7 pm),2.1,47.612438,-122.34111
102574,420,Evening (7 pm - 11 pm),3.583333333,47.612438,-122.34111
102576,420,Early (4 am - 6 am),2.633333333,47.612438,-122.34111
102576,420,AM Peak (6 am - 9 am),1.9,47.612438,-122.34111
102576,420,Midday (9 am - 3 pm),2.066666667,47.612438,-122.34111
102576,420,PM Peak (3 pm - 7 pm),1.9,47.612438,-122.34111
102576,420,Evening (7 pm - 11 pm),3.616666667,47.612438,-122.34111
102581,420,Early (4 am - 6 am),2.25,47.612438,-122.34111
102581,420,AM Peak (6 am - 9 am),1.966666667,47.612438,-122.34111
102581,420,Midday (9 am - 3 pm),2.116666667,47.612438,-122.34111
102581,420,PM Peak (3 pm - 7 pm),2.033333333,47.612438,-122.34111
102581,420,Evening (7 pm - 11 pm),2.95,47.612438,-122.34111
102615,420,Early (4 am - 6 am),3.416666667,47.612438,-122.34111
102615,420,AM Peak (6 am - 9 am),1.466666667,47.612438,-122.34111
102615,420,Midday (9 am - 3 pm),1.5,47.612438,-122.34111
102615,420,PM Peak (3 pm - 7 pm),1.566666667,47.612438,-122.34111
102615,420,Evening (7 pm - 11 pm),2.216666667,47.612438,-122.34111
102727,420,AM Peak (6 am - 9 am),11.51666667,47.612438,-122.34111
102736,420,Early (4 am - 6 am),2.5,47.612438,-122.34111
102736,420,AM Peak (6 am - 9 am),2.083333333,47.612438,-122.34111
102736,420,Midday (9 am - 3 pm),2.1,47.612438,-122.34111
102736,420,PM Peak (3 pm - 7 pm),2.083333333,47.612438,-122.34111
102736,420,Evening (7 pm - 11 pm),2.9,47.612438,-122.34111
100001,430,PM Peak (3 pm - 7 pm),16.8,47.61079,-122.338875
100028,430,AM Peak (6 am - 9 am),7.55,47.61079,-122.338875
100028,430,Midday (9 am - 3 pm),14.33333333,47.61079,-122.338875
100028,430,PM Peak (3 pm - 7 pm),8.366666667,47.61079,-122.338875
100028,430,Evening (7 pm - 11 pm),9.25,47.61079,-122.338875
100039,430,Early (4 am - 6 am),3.866666667,47.61079,-122.338875
100039,430,AM Peak (6 am - 9 am),3.616666667,47.61079,-122.338875
100039,430,Midday (9 am - 3 pm),3.766666667,47.61079,-122.338875
100039,430,PM Peak (3 pm - 7 pm),3.883333333,47.61079,-122.338875
100039,430,Evening (7 pm - 11 pm),4.75,47.61079,-122.338875
100062,430,Early (4 am - 6 am),0,47.61079,-122.338875
100062,430,AM Peak (6 am - 9 am),16,47.61079,-122.338875
100071,430,AM Peak (6 am - 9 am),13.13333333,47.61079,-122.338875
100089,430,Early (4 am - 6 am),3.866666667,47.61079,-122.338875
100089,430,AM Peak (6 am - 9 am),2.75,47.61079,-122.338875
100089,430,Midday (9 am - 3 pm),2.916666667,47.61079,-122.338875
100089,430,PM Peak (3 pm - 7 pm),2.783333333,47.61079,-122.338875
100089,430,Evening (7 pm - 11 pm),4.35,47.61079,-122.338875
100173,430,Late Night (11 pm - 4 am),0,47.61079,-122.338875
100173,430,Early (4 am - 6 am),2.9,47.61079,-122.338875
100173,430,AM Peak (6 am - 9 am),3.25,47.61079,-122.338875
100173,430,Midday (9 am - 3 pm),3.05,47.61079,-122.338875
