route_id,stop_id,frequency_x,frequency_y,freq_diff,stop_lat,stop_lon
100009,12373,3.9138888890000003,3.6861111111111113,0.22777777788888898,47.6161728,-122.308563
100018,12373,3.6933333333999996,2.8933333333333335,0.800000000066666,47.6161728,-122.308563
100009,12375,4.075000000166667,3.6999999999999997,0.3750000001666671,47.617363,-122.305702
100009,12376,4.016666666666667,3.7055555555555557,0.3111111111111109,47.6181717,-122.303886
100009,12377,4.022222222166667,3.716666666666667,0.3055555554999998,47.6192589,-122.302277
100009,12378,4.022222222166667,3.716666666666667,0.3055555554999998,47.6210938,-122.299561
100275,12378,3.5099999998,3.253333333333333,0.25666666646666725,47.6210938,-122.299561
100009,12380,4.022222222166667,3.7194444444444446,0.30277777772222203,47.6224899,-122.297508
100275,12380,3.4899999999999998,3.246666666666667,0.24333333333333274,47.6224899,-122.297508
100009,12390,4.022222222166667,3.725,0.2972222221666665,47.6240654,-122.295189
100009,12400,4.0249999999999995,3.725,0.2999999999999994,47.626152,-122.292099
100009,12410,4.0249999999999995,3.716666666666667,0.3083333333333327,47.6281853,-122.289093
100009,12420,4.0249999999999995,3.6527777777777772,0.37222222222222223,47.6299477,-122.286499
100009,12430,4.0249999999999995,3.647222222222222,0.3777777777777773,47.631546,-122.284149
100009,12440,4.0249999999999995,3.6444444444444444,0.3805555555555551,47.6324272,-122.282822
100009,12450,4.0249999999999995,3.6277777777777778,0.3972222222222217,47.6344032,-122.279915
100009,12460,4.0305555555,4.576666666666666,-0.5461111111666659,47.6348839,-122.277046
100009,12470,4.0305555555,4.573333333333333,-0.5427777778333329,47.636631,-122.277016
100009,12480,3.983333333166667,4.556666666666667,-0.5733333334999995,47.6390877,-122.276993
100011,250,8.708333333,6.366666666666666,2.3416666663333343,47.6137047,-122.345253
100012,250,12.85,13.85,-1.0,47.6137047,-122.345253
100013,250,12.85,9.083333333333334,3.7666666666666657,47.6137047,-122.345253
100020,250,12.0,14.666666666666666,-2.666666666666666,47.6137047,-122.345253
100068,250,9.2,7.424999999999999,1.7750000000000004,47.6137047,-122.345253
100082,250,11.66666667,6.175,5.49166667,47.6137047,-122.345253
